Address,restaurantNumber,restaurantName,Item Name,Item Type,Item Price,Item Delivery Price,Protein
9301 E Shea Blvd Ste 102,45,92nd & Shea,Queso Blanco Kids Build Your Own,KidsBYO,5.7,7.4,Queso Blanco
9301 E Shea Blvd Ste 102,45,92nd & Shea,Cheese Only Kids Quesadilla,KidsQuesadilla,4.6,6,Cheese Only
9301 E Shea Blvd Ste 102,45,92nd & Shea,Chicken Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken
9301 E Shea Blvd Ste 102,45,92nd & Shea,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
9301 E Shea Blvd Ste 102,45,92nd & Shea,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
9301 E Shea Blvd Ste 102,45,92nd & Shea,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
9301 E Shea Blvd Ste 102,45,92nd & Shea,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
9301 E Shea Blvd Ste 102,45,92nd & Shea,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
9301 E Shea Blvd Ste 102,45,92nd & Shea,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
9301 E Shea Blvd Ste 102,45,92nd & Shea,Carnitas Quesadilla,Quesadilla,10.65,13.85,Carnitas
9301 E Shea Blvd Ste 102,45,92nd & Shea,Beef Barbacoa Quesadilla,Quesadilla,11.75,15.3,Beef Barbacoa
9301 E Shea Blvd Ste 102,45,92nd & Shea,Sofritas Quesadilla,Quesadilla,10,13,Sofritas
9301 E Shea Blvd Ste 102,45,92nd & Shea,Chicken al Pastor Quesadilla,Quesadilla,10.5,13.65,Chicken al Pastor
9301 E Shea Blvd Ste 102,45,92nd & Shea,Chicken Quesadilla,Quesadilla,10,13,Chicken
9301 E Shea Blvd Ste 102,45,92nd & Shea,Cheese Only Quesadilla,Quesadilla,10,13,Cheese Only
9301 E Shea Blvd Ste 102,45,92nd & Shea,Steak Quesadilla,Quesadilla,11.75,15.3,Steak
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Carnitas Burrito,Burrito,10.25,13.35,Carnitas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Veggie Burrito,Burrito,9.6,12.5,Veggie
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Beef Barbacoa Burrito,Burrito,11.35,14.75,Beef Barbacoa
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Steak Burrito,Burrito,11.35,14.75,Steak
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken Burrito,Burrito,9.6,12.5,Chicken
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Sofritas Burrito,Burrito,9.6,12.5,Sofritas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken al Pastor Burrito,Burrito,10.1,13.15,Chicken al Pastor
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Steak Taco,Tacos,11.35,14.75,Steak
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken Taco,Tacos,9.6,12.5,Chicken
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Carnitas Taco,Tacos,10.25,13.35,Carnitas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Veggie Taco,Tacos,9.6,12.5,Veggie
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Beef Barbacoa Taco,Tacos,11.35,14.75,Beef Barbacoa
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Sofritas Taco,Tacos,9.6,12.5,Sofritas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken al Pastor Taco,Tacos,3.6,4.7,Chicken al Pastor
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken al Pastor Taco,Tacos,10.1,13.15,Chicken al Pastor
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Veggie Taco,Tacos,3.4,4.4,Veggie
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Carnitas Taco,Tacos,3.6,4.7,Carnitas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Beef Barbacoa Taco,Tacos,4.05,5.25,Beef Barbacoa
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken Taco,Tacos,3.4,4.4,Chicken
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Steak Taco,Tacos,4.05,5.25,Steak
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Sofritas Taco,Tacos,3.4,4.4,Sofritas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Steak Bowl,Bowl,11.35,14.75,Steak
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken Bowl,Bowl,9.6,12.5,Chicken
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Carnitas Bowl,Bowl,10.25,13.35,Carnitas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Veggie Bowl,Bowl,9.6,12.5,Veggie
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Beef Barbacoa Bowl,Bowl,11.35,14.75,Beef Barbacoa
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken al Pastor Bowl,Bowl,10.1,13.15,Chicken al Pastor
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Sofritas Bowl,Bowl,9.6,12.5,Sofritas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Steak Salad,Salad,11.35,14.75,Steak
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken Salad,Salad,9.6,12.5,Chicken
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Carnitas Salad,Salad,10.25,13.35,Carnitas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Beef Barbacoa Salad,Salad,11.35,14.75,Beef Barbacoa
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Veggie Salad,Salad,9.6,12.5,Veggie
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Sofritas Salad,Salad,9.6,12.5,Sofritas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken al Pastor Salad,Salad,10.1,13.15,Chicken al Pastor
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Cheese Kids Build Your Own,KidsBYO,5.7,7.4,Cheese
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken Kids Build Your Own,KidsBYO,5.7,7.4,Chicken
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Steak Kids Build Your Own,KidsBYO,5.7,7.4,Steak
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Carnitas Kids Build Your Own,KidsBYO,5.7,7.4,Carnitas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Beef Barbacoa Kids Build Your Own,KidsBYO,5.7,7.4,Beef Barbacoa
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Sofritas Kids Build Your Own,KidsBYO,5.7,7.4,Sofritas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken al Pastor Kids Build Your Own,KidsBYO,5.7,7.4,Chicken al Pastor
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Guacamole Kids Build Your Own,KidsBYO,5.7,7.4,Guacamole
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Queso Blanco Kids Build Your Own,KidsBYO,5.7,7.4,Queso Blanco
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Cheese Only Kids Quesadilla,KidsQuesadilla,4.6,6,Cheese Only
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Carnitas Quesadilla,Quesadilla,10.8,14.05,Carnitas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Beef Barbacoa Quesadilla,Quesadilla,11.9,15.45,Beef Barbacoa
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Sofritas Quesadilla,Quesadilla,10.15,13.2,Sofritas
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken al Pastor Quesadilla,Quesadilla,10.65,13.85,Chicken al Pastor
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Chicken Quesadilla,Quesadilla,10.15,13.2,Chicken
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Cheese Only Quesadilla,Quesadilla,10.15,13.2,Cheese Only
26661 Aliso Creek Rd Ste A,3372,Aliso Viejo,Steak Quesadilla,Quesadilla,11.9,15.45,Steak
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Carnitas Burrito,Burrito,10.15,13.2,Carnitas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Veggie Burrito,Burrito,9.5,12.35,Veggie
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Beef Barbacoa Burrito,Burrito,11.25,14.65,Beef Barbacoa
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Steak Burrito,Burrito,11.25,14.65,Steak
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken Burrito,Burrito,9.5,12.35,Chicken
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Sofritas Burrito,Burrito,9.5,12.35,Sofritas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken al Pastor Burrito,Burrito,10,13,Chicken al Pastor
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Steak Taco,Tacos,11.25,14.65,Steak
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken Taco,Tacos,9.5,12.35,Chicken
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Carnitas Taco,Tacos,10.15,13.2,Carnitas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Veggie Taco,Tacos,9.5,12.35,Veggie
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Beef Barbacoa Taco,Tacos,11.25,14.65,Beef Barbacoa
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Sofritas Taco,Tacos,9.5,12.35,Sofritas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken al Pastor Taco,Tacos,3.6,4.7,Chicken al Pastor
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken al Pastor Taco,Tacos,10,13,Chicken al Pastor
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Veggie Taco,Tacos,3.4,4.4,Veggie
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Carnitas Taco,Tacos,3.6,4.7,Carnitas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Beef Barbacoa Taco,Tacos,4.05,5.25,Beef Barbacoa
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken Taco,Tacos,3.4,4.4,Chicken
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Steak Taco,Tacos,4.05,5.25,Steak
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Sofritas Taco,Tacos,3.4,4.4,Sofritas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Steak Bowl,Bowl,11.25,14.65,Steak
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken Bowl,Bowl,9.5,12.35,Chicken
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Carnitas Bowl,Bowl,10.15,13.2,Carnitas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Veggie Bowl,Bowl,9.5,12.35,Veggie
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Beef Barbacoa Bowl,Bowl,11.25,14.65,Beef Barbacoa
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken al Pastor Bowl,Bowl,10,13,Chicken al Pastor
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Sofritas Bowl,Bowl,9.5,12.35,Sofritas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Steak Salad,Salad,11.25,14.65,Steak
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken Salad,Salad,9.5,12.35,Chicken
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Carnitas Salad,Salad,10.15,13.2,Carnitas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Beef Barbacoa Salad,Salad,11.25,14.65,Beef Barbacoa
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Veggie Salad,Salad,9.5,12.35,Veggie
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Sofritas Salad,Salad,9.5,12.35,Sofritas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken al Pastor Salad,Salad,10,13,Chicken al Pastor
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Cheese Kids Build Your Own,KidsBYO,5.7,7.4,Cheese
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken Kids Build Your Own,KidsBYO,5.7,7.4,Chicken
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Steak Kids Build Your Own,KidsBYO,5.7,7.4,Steak
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Carnitas Kids Build Your Own,KidsBYO,5.7,7.4,Carnitas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Beef Barbacoa Kids Build Your Own,KidsBYO,5.7,7.4,Beef Barbacoa
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Sofritas Kids Build Your Own,KidsBYO,5.7,7.4,Sofritas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken al Pastor Kids Build Your Own,KidsBYO,5.7,7.4,Chicken al Pastor
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Guacamole Kids Build Your Own,KidsBYO,5.7,7.4,Guacamole
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Queso Blanco Kids Build Your Own,KidsBYO,5.7,7.4,Queso Blanco
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Cheese Only Kids Quesadilla,KidsQuesadilla,4.6,6,Cheese Only
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Steak Kids Quesadilla,KidsQuesadilla,5,6.5,Steak
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Carnitas Kids Quesadilla,KidsQuesadilla,5,6.5,Carnitas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,5,6.5,Beef Barbacoa
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Sofritas Kids Quesadilla,KidsQuesadilla,5,6.5,Sofritas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Guacamole Kids Quesadilla,KidsQuesadilla,5,6.5,Guacamole
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,5,6.5,Chicken al Pastor
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Carnitas Quesadilla,Quesadilla,10.7,13.9,Carnitas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Beef Barbacoa Quesadilla,Quesadilla,11.8,15.35,Beef Barbacoa
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Sofritas Quesadilla,Quesadilla,10.05,13.05,Sofritas
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken al Pastor Quesadilla,Quesadilla,10.55,13.7,Chicken al Pastor
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Chicken Quesadilla,Quesadilla,10.05,13.05,Chicken
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Cheese Only Quesadilla,Quesadilla,10.05,13.05,Cheese Only
145 Falcon Ridge Pkwy,4654,Falcon Ridge & I-15,Steak Quesadilla,Quesadilla,11.8,15.35,Steak
4530 S Maryland Pkwy,363,Maryland Parkway,Carnitas Burrito,Burrito,9.15,11.9,Carnitas
4530 S Maryland Pkwy,363,Maryland Parkway,Veggie Burrito,Burrito,8.5,11.05,Veggie
4530 S Maryland Pkwy,363,Maryland Parkway,Beef Barbacoa Burrito,Burrito,10.25,13.35,Beef Barbacoa
4530 S Maryland Pkwy,363,Maryland Parkway,Steak Burrito,Burrito,10.25,13.35,Steak
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken Burrito,Burrito,8.5,11.05,Chicken
4530 S Maryland Pkwy,363,Maryland Parkway,Sofritas Burrito,Burrito,8.5,11.05,Sofritas
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken al Pastor Burrito,Burrito,9,11.7,Chicken al Pastor
4530 S Maryland Pkwy,363,Maryland Parkway,Steak Taco,Tacos,10.25,13.35,Steak
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken Taco,Tacos,8.5,11.05,Chicken
4530 S Maryland Pkwy,363,Maryland Parkway,Carnitas Taco,Tacos,9.15,11.9,Carnitas
4530 S Maryland Pkwy,363,Maryland Parkway,Veggie Taco,Tacos,8.5,11.05,Veggie
4530 S Maryland Pkwy,363,Maryland Parkway,Beef Barbacoa Taco,Tacos,10.25,13.35,Beef Barbacoa
4530 S Maryland Pkwy,363,Maryland Parkway,Sofritas Taco,Tacos,8.5,11.05,Sofritas
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken al Pastor Taco,Tacos,3.4,4.4,Chicken al Pastor
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken al Pastor Taco,Tacos,9,11.7,Chicken al Pastor
4530 S Maryland Pkwy,363,Maryland Parkway,Veggie Taco,Tacos,3.2,4.15,Veggie
4530 S Maryland Pkwy,363,Maryland Parkway,Carnitas Taco,Tacos,3.4,4.4,Carnitas
4530 S Maryland Pkwy,363,Maryland Parkway,Beef Barbacoa Taco,Tacos,3.85,5,Beef Barbacoa
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken Taco,Tacos,3.2,4.15,Chicken
4530 S Maryland Pkwy,363,Maryland Parkway,Steak Taco,Tacos,3.85,5,Steak
4530 S Maryland Pkwy,363,Maryland Parkway,Sofritas Taco,Tacos,3.2,4.15,Sofritas
4530 S Maryland Pkwy,363,Maryland Parkway,Steak Bowl,Bowl,10.25,13.35,Steak
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken Bowl,Bowl,8.5,11.05,Chicken
4530 S Maryland Pkwy,363,Maryland Parkway,Carnitas Bowl,Bowl,9.15,11.9,Carnitas
4530 S Maryland Pkwy,363,Maryland Parkway,Veggie Bowl,Bowl,8.5,11.05,Veggie
4530 S Maryland Pkwy,363,Maryland Parkway,Beef Barbacoa Bowl,Bowl,10.25,13.35,Beef Barbacoa
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken al Pastor Bowl,Bowl,9,11.7,Chicken al Pastor
4530 S Maryland Pkwy,363,Maryland Parkway,Sofritas Bowl,Bowl,8.5,11.05,Sofritas
4530 S Maryland Pkwy,363,Maryland Parkway,Steak Salad,Salad,10.25,13.35,Steak
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken Salad,Salad,8.5,11.05,Chicken
4530 S Maryland Pkwy,363,Maryland Parkway,Carnitas Salad,Salad,9.15,11.9,Carnitas
4530 S Maryland Pkwy,363,Maryland Parkway,Beef Barbacoa Salad,Salad,10.25,13.35,Beef Barbacoa
4530 S Maryland Pkwy,363,Maryland Parkway,Veggie Salad,Salad,8.5,11.05,Veggie
4530 S Maryland Pkwy,363,Maryland Parkway,Sofritas Salad,Salad,8.5,11.05,Sofritas
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken al Pastor Salad,Salad,9,11.7,Chicken al Pastor
4530 S Maryland Pkwy,363,Maryland Parkway,Cheese Kids Build Your Own,KidsBYO,5.1,6.65,Cheese
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken Kids Build Your Own,KidsBYO,5.1,6.65,Chicken
4530 S Maryland Pkwy,363,Maryland Parkway,Steak Kids Build Your Own,KidsBYO,5.1,6.65,Steak
4530 S Maryland Pkwy,363,Maryland Parkway,Carnitas Kids Build Your Own,KidsBYO,5.1,6.65,Carnitas
4530 S Maryland Pkwy,363,Maryland Parkway,Beef Barbacoa Kids Build Your Own,KidsBYO,5.1,6.65,Beef Barbacoa
4530 S Maryland Pkwy,363,Maryland Parkway,Sofritas Kids Build Your Own,KidsBYO,5.1,6.65,Sofritas
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken al Pastor Kids Build Your Own,KidsBYO,5.1,6.65,Chicken al Pastor
4530 S Maryland Pkwy,363,Maryland Parkway,Guacamole Kids Build Your Own,KidsBYO,5.1,6.65,Guacamole
4530 S Maryland Pkwy,363,Maryland Parkway,Queso Blanco Kids Build Your Own,KidsBYO,5.1,6.65,Queso Blanco
4530 S Maryland Pkwy,363,Maryland Parkway,Cheese Only Kids Quesadilla,KidsQuesadilla,4.15,5.4,Cheese Only
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken Kids Quesadilla,KidsQuesadilla,4.5,5.85,Chicken
4530 S Maryland Pkwy,363,Maryland Parkway,Steak Kids Quesadilla,KidsQuesadilla,4.5,5.85,Steak
4530 S Maryland Pkwy,363,Maryland Parkway,Carnitas Kids Quesadilla,KidsQuesadilla,4.5,5.85,Carnitas
4530 S Maryland Pkwy,363,Maryland Parkway,Beef Barbacoa Kids Quesadilla,KidsQuesadilla,4.5,5.85,Beef Barbacoa
4530 S Maryland Pkwy,363,Maryland Parkway,Sofritas Kids Quesadilla,KidsQuesadilla,4.5,5.85,Sofritas
4530 S Maryland Pkwy,363,Maryland Parkway,Guacamole Kids Quesadilla,KidsQuesadilla,4.5,5.85,Guacamole
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken al Pastor Kids Quesadilla,KidsQuesadilla,4.5,5.85,Chicken al Pastor
4530 S Maryland Pkwy,363,Maryland Parkway,Carnitas Quesadilla,Quesadilla,9.7,12.6,Carnitas
4530 S Maryland Pkwy,363,Maryland Parkway,Beef Barbacoa Quesadilla,Quesadilla,10.8,14.05,Beef Barbacoa
4530 S Maryland Pkwy,363,Maryland Parkway,Sofritas Quesadilla,Quesadilla,9.05,11.75,Sofritas
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken al Pastor Quesadilla,Quesadilla,9.55,12.4,Chicken al Pastor
4530 S Maryland Pkwy,363,Maryland Parkway,Chicken Quesadilla,Quesadilla,9.05,11.75,Chicken
4530 S Maryland Pkwy,363,Maryland Parkway,Cheese Only Quesadilla,Quesadilla,9.05,11.75,Cheese Only
4530 S Maryland Pkwy,363,Maryland Parkway,Steak Quesadilla,Quesadilla,10.8,14.05,Steak
4984 S Power Rd,698,Power & 202,Carnitas Burrito,Burrito,10.1,13.15,Carnitas
4984 S Power Rd,698,Power & 202,Veggie Burrito,Burrito,9.45,12.3,Veggie
4984 S Power Rd,698,Power & 202,Beef Barbacoa Burrito,Burrito,11.2,14.55,Beef Barbacoa
4984 S Power Rd,698,Power & 202,Steak Burrito,Burrito,11.2,14.55,Steak
4984 S Power Rd,698,Power & 202,Chicken Burrito,Burrito,9.45,12.3,Chicken
4984 S Power Rd,698,Power & 202,Sofritas Burrito,Burrito,9.45,12.3,Sofritas
4984 S Power Rd,698,Power & 202,Chicken al Pastor Burrito,Burrito,9.95,12.95,Chicken al Pastor
4984 S Power Rd,698,Power & 202,Steak Taco,Tacos,11.2,14.55,Steak
4984 S Power Rd,698,Power & 202,Chicken Taco,Tacos,9.45,12.3,Chicken
4984 S Power Rd,698,Power & 202,Carnitas Taco,Tacos,10.1,13.15,Carnitas
4984 S Power Rd,698,Power & 202,Veggie Taco,Tacos,9.45,12.3,Veggie
4984 S Power Rd,698,Power & 202,Beef Barbacoa Taco,Tacos,11.2,14.55,Beef Barbacoa
4984 S Power Rd,698,Power & 202,Sofritas Taco,Tacos,9.45,12.3,Sofritas
4984 S Power Rd,698,Power & 202,Chicken al Pastor Taco,Tacos,3.6,4.7,Chicken al Pastor
4984 S Power Rd,698,Power & 202,Chicken al Pastor Taco,Tacos,9.95,12.95,Chicken al Pastor
4984 S Power Rd,698,Power & 202,Veggie Taco,Tacos,3.4,4.4,Veggie
4984 S Power Rd,698,Power & 202,Carnitas Taco,Tacos,3.6,4.7,Carnitas
4984 S Power Rd,698,Power & 202,Beef Barbacoa Taco,Tacos,4.05,5.25,Beef Barbacoa
4984 S Power Rd,698,Power & 202,Chicken Taco,Tacos,3.4,4.4,Chicken
4984 S Power Rd,698,Power & 202,Steak Taco,Tacos,4.05,5.25,Steak
4984 S Power Rd,698,Power & 202,Sofritas Taco,Tacos,3.4,4.4,Sofritas
4984 S Power Rd,698,Power & 202,Steak Bowl,Bowl,11.2,14.55,Steak
4984 S Power Rd,698,Power & 202,Chicken Bowl,Bowl,9.45,12.3,Chicken
4984 S Power Rd,698,Power & 202,Carnitas Bowl,Bowl,10.1,13.15,Carnitas
4984 S Power Rd,698,Power & 202,Veggie Bowl,Bowl,9.45,12.3,Veggie
4984 S Power Rd,698,Power & 202,Beef Barbacoa Bowl,Bowl,11.2,14.55,Beef Barbacoa
4984 S Power Rd,698,Power & 202,Chicken al Pastor Bowl,Bowl,9.95,12.95,Chicken al Pastor
4984 S Power Rd,698,Power & 202,Sofritas Bowl,Bowl,9.45,12.3,Sofritas
4984 S Power Rd,698,Power & 202,Steak Salad,Salad,11.2,14.55,Steak
4984 S Power Rd,698,Power & 202,Chicken Salad,Salad,9.45,12.3,Chicken
4984 S Power Rd,698,Power & 202,Carnitas Salad,Salad,10.1,13.15,Carnitas
4984 S Power Rd,698,Power & 202,Beef Barbacoa Salad,Salad,11.2,14.55,Beef Barbacoa
4984 S Power Rd,698,Power & 202,Veggie Salad,Salad,9.45,12.3,Veggie
4984 S Power Rd,698,Power & 202,Sofritas Salad,Salad,9.45,12.3,Sofritas
4984 S Power Rd,698,Power & 202,Chicken al Pastor Salad,Salad,9.95,12.95,Chicken al Pastor
4984 S Power Rd,698,Power & 202,Cheese Kids Build Your Own,KidsBYO,5.7,7.4,Cheese
4984 S Power Rd,698,Power & 202,Chicken Kids Build Your Own,KidsBYO,5.7,7.4,Chicken
4984 S Power Rd,698,Power & 202,Steak Kids Build Your Own,KidsBYO,5.7,7.4,Steak
4984 S Power Rd,698,Power & 202,Carnitas Kids Build Your Own,KidsBYO,5.7,7.4,Carnitas
4984 S Power Rd,698,Power & 202,Beef Barbacoa Kids Build Your Own,KidsBYO,5.7,7.4,Beef Barbacoa
4984 S Power Rd,698,Power & 202,Sofritas Kids Build Your Own,KidsBYO,5.7,7.4,Sofritas
4984 S Power Rd,698,Power & 202,Chicken al Pastor Kids Build Your Own,KidsBYO,5.7,7.4,Chicken al Pastor
